tick_id,day,session_id,settlement_id,tool_name,claimant_id,holder_id,dispute_reason,resolution_option,ownership_boundary_visible,refusal_possible,avatar_can_override,handoff_or_defer_visible,trust_before,trust_after,dispute_bounded
835,47,canvas-session-008,orchid_engine,lamp tongs,Bea,Cai,valve keeper refuses,wait turn,True,True,False,True,0.91,0.914,True
836,47,canvas-session-008,moss_ward,reed knife,Fay,Milo,tool was promised,use spare,True,True,False,True,0.944,0.948,True
837,47,canvas-session-008,glass_harbor,net shuttle,Puck,Sera,borrow token missing,defer task,True,True,False,True,0.946,0.95,True
838,47,canvas-session-008,cinder_garden,calendar stylus,Wren,Juno,seed caller has claim,resident leads,True,True,False,True,0.908,0.91,True
839,47,canvas-session-008,lichen_bridge,tension peg,Kio,Luma,signal order unclear,ask first,True,True,False,True,0.904,0.908,True
840,47,canvas-session-008,orchid_engine,gear brush,Cai,Dax,orchid rest period,wait turn,True,True,False,True,0.946,0.95,True
841,47,canvas-session-008,moss_ward,ledger awl,Milo,Tala,owner still using it,use spare,True,True,False,True,0.948,0.95,True
842,47,canvas-session-008,glass_harbor,wick clamp,Sera,Nia,net lane crowded,defer task,True,True,False,True,0.902,0.906,True
843,47,canvas-session-008,cinder_garden,basket hook,Juno,Pax,basket count mismatch,resident leads,True,True,False,True,0.904,0.906,True
844,47,canvas-session-008,lichen_bridge,ledger punch,Luma,Rin,tension keeper objects,ask first,True,True,False,True,0.947,0.95,True
845,47,canvas-session-008,orchid_engine,valve key,Dax,Eli,gear lane blocked,wait turn,True,True,False,True,0.947,0.95,True
846,48,canvas-session-008,glass_harbor,wick clamp,Oren,Puck,lamp keeper objects,ask first,True,True,False,True,0.95,0.95,True
847,48,canvas-session-008,cinder_garden,basket hook,Vale,Wren,heat makes tool unsafe,wait turn,True,True,False,True,0.947,0.95,True
848,48,canvas-session-008,lichen_bridge,ledger punch,Sol,Kio,meal token reserved,use spare,True,True,False,True,0.917,0.921,True
849,48,canvas-session-008,orchid_engine,valve key,Bea,Cai,valve keeper refuses,defer task,True,True,False,True,0.919,0.923,True
850,48,canvas-session-008,moss_ward,loom hook,Fay,Milo,tool was promised,resident leads,True,True,False,True,0.948,0.95,True
851,48,canvas-session-008,glass_harbor,rope gauge,Puck,Sera,borrow token missing,ask first,True,True,False,True,0.95,0.95,True
852,48,canvas-session-008,cinder_garden,shade mallet,Wren,Juno,seed caller has claim,wait turn,True,True,False,True,0.91,0.914,True
853,48,canvas-session-008,lichen_bridge,bell file,Kio,Luma,signal order unclear,use spare,True,True,False,True,0.908,0.912,True
854,48,canvas-session-008,orchid_engine,lamp tongs,Cai,Dax,orchid rest period,defer task,True,True,False,True,0.95,0.95,True
855,48,canvas-session-008,moss_ward,reed knife,Milo,Tala,owner still using it,resident leads,True,True,False,True,0.95,0.95,True
856,48,canvas-session-008,glass_harbor,net shuttle,Sera,Nia,net lane crowded,ask first,True,True,False,True,0.906,0.908,True
857,48,canvas-session-008,cinder_garden,calendar stylus,Juno,Pax,basket count mismatch,wait turn,True,True,False,True,0.906,0.91,True
858,48,canvas-session-008,lichen_bridge,tension peg,Luma,Rin,tension keeper objects,use spare,True,True,False,True,0.95,0.95,True
859,48,canvas-session-008,orchid_engine,gear brush,Dax,Eli,gear lane blocked,defer task,True,True,False,True,0.95,0.95,True
860,48,canvas-session-008,moss_ward,ledger awl,Tala,Ari,unsafe handoff,resident leads,True,True,False,True,0.919,0.923,True
861,48,canvas-session-008,glass_harbor,wick clamp,Nia,Oren,lamp keeper objects,ask first,True,True,False,True,0.913,0.915,True
862,48,canvas-session-008,cinder_garden,basket hook,Pax,Vale,heat makes tool unsafe,wait turn,True,True,False,True,0.949,0.95,True
863,48,canvas-session-008,lichen_bridge,ledger punch,Rin,Sol,meal token reserved,use spare,True,True,False,True,0.95,0.95,True
864,49,canvas-session-009,moss_ward,ledger awl,Fay,Milo,tool was promised,wait turn,True,True,False,True,0.95,0.95,True
865,49,canvas-session-009,glass_harbor,wick clamp,Puck,Sera,borrow token missing,use spare,True,True,False,True,0.95,0.95,True
866,49,canvas-session-009,cinder_garden,basket hook,Wren,Juno,seed caller has claim,defer task,True,True,False,True,0.919,0.923,True
867,49,canvas-session-009,lichen_bridge,ledger punch,Kio,Luma,signal order unclear,resident leads,True,True,False,True,0.917,0.921,True
868,49,canvas-session-009,orchid_engine,valve key,Cai,Dax,orchid rest period,ask first,True,True,False,True,0.95,0.95,True
869,49,canvas-session-009,moss_ward,loom hook,Milo,Tala,owner still using it,wait turn,True,True,False,True,0.95,0.95,True
870,49,canvas-session-009,glass_harbor,rope gauge,Sera,Nia,net lane crowded,use spare,True,True,False,True,0.911,0.915,True
871,49,canvas-session-009,cinder_garden,shade mallet,Juno,Pax,basket count mismatch,defer task,True,True,False,True,0.915,0.919,True
872,49,canvas-session-009,lichen_bridge,bell file,Luma,Rin,tension keeper objects,resident leads,True,True,False,True,0.95,0.95,True
873,49,canvas-session-009,orchid_engine,lamp tongs,Dax,Eli,gear lane blocked,ask first,True,True,False,True,0.95,0.95,True
874,49,canvas-session-009,moss_ward,reed knife,Tala,Ari,unsafe handoff,wait turn,True,True,False,True,0.923,0.925,True
875,49,canvas-session-009,glass_harbor,net shuttle,Nia,Oren,lamp keeper objects,use spare,True,True,False,True,0.915,0.919,True
876,49,canvas-session-009,cinder_garden,calendar stylus,Pax,Vale,heat makes tool unsafe,defer task,True,True,False,True,0.95,0.95,True
877,49,canvas-session-009,lichen_bridge,tension peg,Rin,Sol,meal token reserved,resident leads,True,True,False,True,0.95,0.95,True
878,49,canvas-session-009,orchid_engine,gear brush,Eli,Bea,valve keeper refuses,ask first,True,True,False,True,0.913,0.917,True
879,49,canvas-session-009,moss_ward,ledger awl,Ari,Fay,tool was promised,wait turn,True,True,False,True,0.921,0.923,True
880,49,canvas-session-009,glass_harbor,wick clamp,Oren,Puck,borrow token missing,use spare,True,True,False,True,0.95,0.95,True
881,49,canvas-session-009,cinder_garden,basket hook,Vale,Wren,seed caller has claim,defer task,True,True,False,True,0.95,0.95,True
882,50,canvas-session-009,orchid_engine,gear brush,Cai,Dax,orchid rest period,use spare,True,True,False,True,0.95,0.95,True
883,50,canvas-session-009,moss_ward,ledger awl,Milo,Tala,owner still using it,defer task,True,True,False,True,0.95,0.95,True
884,50,canvas-session-009,glass_harbor,wick clamp,Sera,Nia,net lane crowded,resident leads,True,True,False,True,0.92,0.924,True
885,50,canvas-session-009,cinder_garden,basket hook,Juno,Pax,basket count mismatch,ask first,True,True,False,True,0.924,0.928,True
886,50,canvas-session-009,lichen_bridge,ledger punch,Luma,Rin,tension keeper objects,wait turn,True,True,False,True,0.95,0.95,True
887,50,canvas-session-009,orchid_engine,valve key,Dax,Eli,gear lane blocked,use spare,True,True,False,True,0.95,0.95,True
888,50,canvas-session-009,moss_ward,loom hook,Tala,Ari,unsafe handoff,defer task,True,True,False,True,0.935,0.939,True
889,50,canvas-session-009,glass_harbor,rope gauge,Nia,Oren,lamp keeper objects,resident leads,True,True,False,True,0.927,0.931,True
890,50,canvas-session-009,cinder_garden,shade mallet,Pax,Vale,heat makes tool unsafe,ask first,True,True,False,True,0.95,0.95,True
891,50,canvas-session-009,lichen_bridge,bell file,Rin,Sol,meal token reserved,wait turn,True,True,False,True,0.95,0.95,True
892,50,canvas-session-009,orchid_engine,lamp tongs,Eli,Bea,valve keeper refuses,use spare,True,True,False,True,0.927,0.929,True
893,50,canvas-session-009,moss_ward,reed knife,Ari,Fay,tool was promised,defer task,True,True,False,True,0.933,0.937,True
894,50,canvas-session-009,glass_harbor,net shuttle,Oren,Puck,borrow token missing,resident leads,True,True,False,True,0.95,0.95,True
895,50,canvas-session-009,cinder_garden,calendar stylus,Vale,Wren,seed caller has claim,ask first,True,True,False,True,0.95,0.95,True
896,50,canvas-session-009,lichen_bridge,tension peg,Sol,Kio,signal order unclear,wait turn,True,True,False,True,0.931,0.935,True
897,50,canvas-session-009,orchid_engine,gear brush,Bea,Cai,orchid rest period,use spare,True,True,False,True,0.931,0.933,True
898,50,canvas-session-009,moss_ward,ledger awl,Fay,Milo,owner still using it,defer task,True,True,False,True,0.95,0.95,True
899,50,canvas-session-009,glass_harbor,wick clamp,Puck,Sera,net lane crowded,resident leads,True,True,False,True,0.95,0.95,True
900,51,canvas-session-009,lichen_bridge,tension peg,Luma,Rin,tension keeper objects,defer task,True,True,False,True,0.95,0.95,True
901,51,canvas-session-009,orchid_engine,gear brush,Dax,Eli,gear lane blocked,resident leads,True,True,False,True,0.95,0.95,True
902,51,canvas-session-009,moss_ward,ledger awl,Tala,Ari,unsafe handoff,ask first,True,True,False,True,0.939,0.943,True
903,51,canvas-session-009,glass_harbor,wick clamp,Nia,Oren,lamp keeper objects,wait turn,True,True,False,True,0.931,0.935,True
904,51,canvas-session-009,cinder_garden,basket hook,Pax,Vale,heat makes tool unsafe,use spare,True,True,False,True,0.95,0.95,True
905,51,canvas-session-009,lichen_bridge,ledger punch,Rin,Sol,meal token reserved,defer task,True,True,False,True,0.95,0.95,True
906,51,canvas-session-009,orchid_engine,valve key,Eli,Bea,valve keeper refuses,resident leads,True,True,False,True,0.929,0.933,True
907,51,canvas-session-009,moss_ward,loom hook,Ari,Fay,tool was promised,ask first,True,True,False,True,0.937,0.941,True
908,51,canvas-session-009,glass_harbor,rope gauge,Oren,Puck,borrow token missing,wait turn,True,True,False,True,0.95,0.95,True
909,51,canvas-session-009,cinder_garden,shade mallet,Vale,Wren,seed caller has claim,use spare,True,True,False,True,0.95,0.95,True
910,51,canvas-session-009,lichen_bridge,bell file,Sol,Kio,signal order unclear,defer task,True,True,False,True,0.94,0.942,True
911,51,canvas-session-009,orchid_engine,lamp tongs,Bea,Cai,orchid rest period,resident leads,True,True,False,True,0.938,0.942,True
912,51,canvas-session-009,moss_ward,reed knife,Fay,Milo,owner still using it,ask first,True,True,False,True,0.95,0.95,True
913,51,canvas-session-009,glass_harbor,net shuttle,Puck,Sera,net lane crowded,wait turn,True,True,False,True,0.95,0.95,True
914,51,canvas-session-009,cinder_garden,calendar stylus,Wren,Juno,basket count mismatch,use spare,True,True,False,True,0.938,0.942,True
915,51,canvas-session-009,lichen_bridge,tension peg,Kio,Luma,tension keeper objects,defer task,True,True,False,True,0.934,0.936,True
916,51,canvas-session-009,orchid_engine,gear brush,Cai,Dax,gear lane blocked,resident leads,True,True,False,True,0.95,0.95,True
917,51,canvas-session-009,moss_ward,ledger awl,Milo,Tala,unsafe handoff,ask first,True,True,False,True,0.95,0.95,True
918,52,canvas-session-009,cinder_garden,calendar stylus,Pax,Vale,heat makes tool unsafe,resident leads,True,True,False,True,0.95,0.95,True
919,52,canvas-session-009,lichen_bridge,tension peg,Rin,Sol,meal token reserved,ask first,True,True,False,True,0.95,0.95,True
920,52,canvas-session-009,orchid_engine,gear brush,Eli,Bea,valve keeper refuses,wait turn,True,True,False,True,0.938,0.942,True
921,52,canvas-session-009,moss_ward,ledger awl,Ari,Fay,tool was promised,use spare,True,True,False,True,0.944,0.948,True
922,52,canvas-session-009,glass_harbor,wick clamp,Oren,Puck,borrow token missing,defer task,True,True,False,True,0.95,0.95,True
923,52,canvas-session-009,cinder_garden,basket hook,Vale,Wren,seed caller has claim,resident leads,True,True,False,True,0.95,0.95,True
924,52,canvas-session-009,lichen_bridge,ledger punch,Sol,Kio,signal order unclear,ask first,True,True,False,True,0.942,0.946,True
925,52,canvas-session-009,orchid_engine,valve key,Bea,Cai,orchid rest period,wait turn,True,True,False,True,0.942,0.946,True
926,52,canvas-session-009,moss_ward,loom hook,Fay,Milo,owner still using it,use spare,True,True,False,True,0.95,0.95,True
927,52,canvas-session-009,glass_harbor,rope gauge,Puck,Sera,net lane crowded,defer task,True,True,False,True,0.95,0.95,True
928,52,canvas-session-009,cinder_garden,shade mallet,Wren,Juno,basket count mismatch,resident leads,True,True,False,True,0.942,0.944,True
929,52,canvas-session-009,lichen_bridge,bell file,Kio,Luma,tension keeper objects,ask first,True,True,False,True,0.936,0.94,True
930,52,canvas-session-009,orchid_engine,lamp tongs,Cai,Dax,gear lane blocked,wait turn,True,True,False,True,0.95,0.95,True
931,52,canvas-session-009,moss_ward,reed knife,Milo,Tala,unsafe handoff,use spare,True,True,False,True,0.95,0.95,True
932,52,canvas-session-009,glass_harbor,net shuttle,Sera,Nia,lamp keeper objects,defer task,True,True,False,True,0.934,0.938,True
933,52,canvas-session-009,cinder_garden,calendar stylus,Juno,Pax,heat makes tool unsafe,resident leads,True,True,False,True,0.938,0.94,True
934,52,canvas-session-009,lichen_bridge,tension peg,Luma,Rin,meal token reserved,ask first,True,True,False,True,0.95,0.95,True
935,52,canvas-session-009,orchid_engine,gear brush,Dax,Eli,valve keeper refuses,wait turn,True,True,False,True,0.95,0.95,True
936,53,canvas-session-009,glass_harbor,net shuttle,Oren,Puck,borrow token missing,ask first,True,True,False,True,0.95,0.95,True
937,53,canvas-session-009,cinder_garden,calendar stylus,Vale,Wren,seed caller has claim,wait turn,True,True,False,True,0.95,0.95,True
938,53,canvas-session-009,lichen_bridge,tension peg,Sol,Kio,signal order unclear,use spare,True,True,False,True,0.95,0.95,True
939,53,canvas-session-009,orchid_engine,gear brush,Bea,Cai,orchid rest period,defer task,True,True,False,True,0.95,0.95,True
940,53,canvas-session-009,moss_ward,ledger awl,Fay,Milo,owner still using it,resident leads,True,True,False,True,0.95,0.95,True
941,53,canvas-session-009,glass_harbor,wick clamp,Puck,Sera,net lane crowded,ask first,True,True,False,True,0.95,0.95,True
942,53,canvas-session-009,cinder_garden,basket hook,Wren,Juno,basket count mismatch,wait turn,True,True,False,True,0.949,0.95,True
943,53,canvas-session-009,lichen_bridge,ledger punch,Kio,Luma,tension keeper objects,use spare,True,True,False,True,0.945,0.949,True
944,53,canvas-session-009,orchid_engine,valve key,Cai,Dax,gear lane blocked,defer task,True,True,False,True,0.95,0.95,True
945,53,canvas-session-009,moss_ward,loom hook,Milo,Tala,unsafe handoff,resident leads,True,True,False,True,0.95,0.95,True
946,53,canvas-session-009,glass_harbor,rope gauge,Sera,Nia,lamp keeper objects,ask first,True,True,False,True,0.938,0.94,True
947,53,canvas-session-009,cinder_garden,shade mallet,Juno,Pax,heat makes tool unsafe,wait turn,True,True,False,True,0.94,0.944,True
948,53,canvas-session-009,lichen_bridge,bell file,Luma,Rin,meal token reserved,use spare,True,True,False,True,0.95,0.95,True
949,53,canvas-session-009,orchid_engine,lamp tongs,Dax,Eli,valve keeper refuses,defer task,True,True,False,True,0.95,0.95,True
950,53,canvas-session-009,moss_ward,reed knife,Tala,Ari,tool was promised,resident leads,True,True,False,True,0.95,0.95,True
951,53,canvas-session-009,glass_harbor,net shuttle,Nia,Oren,borrow token missing,ask first,True,True,False,True,0.945,0.947,True
952,53,canvas-session-009,cinder_garden,calendar stylus,Pax,Vale,seed caller has claim,wait turn,True,True,False,True,0.95,0.95,True
953,53,canvas-session-009,lichen_bridge,tension peg,Rin,Sol,signal order unclear,use spare,True,True,False,True,0.95,0.95,True
954,54,canvas-session-009,moss_ward,reed knife,Fay,Milo,owner still using it,wait turn,True,True,False,True,0.95,0.95,True
955,54,canvas-session-009,glass_harbor,net shuttle,Puck,Sera,net lane crowded,use spare,True,True,False,True,0.95,0.95,True
956,54,canvas-session-009,cinder_garden,calendar stylus,Wren,Juno,basket count mismatch,defer task,True,True,False,True,0.95,0.95,True
957,54,canvas-session-009,lichen_bridge,tension peg,Kio,Luma,tension keeper objects,resident leads,True,True,False,True,0.95,0.95,True
958,54,canvas-session-009,orchid_engine,gear brush,Cai,Dax,gear lane blocked,ask first,True,True,False,True,0.95,0.95,True
959,54,canvas-session-009,moss_ward,ledger awl,Milo,Tala,unsafe handoff,wait turn,True,True,False,True,0.95,0.95,True
960,54,canvas-session-009,glass_harbor,wick clamp,Sera,Nia,lamp keeper objects,use spare,True,True,False,True,0.95,0.95,True
961,54,canvas-session-009,cinder_garden,basket hook,Juno,Pax,heat makes tool unsafe,defer task,True,True,False,True,0.95,0.95,True
962,54,canvas-session-009,lichen_bridge,ledger punch,Luma,Rin,meal token reserved,resident leads,True,True,False,True,0.95,0.95,True
