tick_id,day,settlement_id,scheduler_slice,wall_clock_ms,heartbeat_hz,flower_phase,active_resident_count,due_task_count,queue_latency_ms,scheduler_drift_ms,realtime_coherent,visible_scheduler_panel
1648,104,archive,day:104:slice:00,412000,6.4,0.598291,2,1,63,-2,True,True
1649,104,signal,day:104:slice:01,412250,9.13,0.682158,2,2,85,5,True,True
1650,104,orchard,day:104:slice:02,412500,5.7,0.766026,2,3,116,-11,False,True
1651,104,repair_ring,day:104:slice:03,412750,10.06,0.849893,2,1,108,-4,True,True
1652,104,riverbend,day:104:slice:04,413000,7.87,0.472222,2,2,118,3,True,True
1653,104,roofward,day:104:slice:05,413250,8.26,0.55609,2,3,81,10,True,True
1654,104,archive,day:104:slice:06,413500,6.46,0.639957,2,1,82,-6,True,True
1655,104,signal,day:104:slice:07,413750,9.19,0.723825,2,2,80,1,True,True
1656,104,orchard,day:104:slice:08,414000,5.68,0.807692,2,3,114,8,True,True
1657,104,repair_ring,day:104:slice:09,414250,10.04,0.89156,2,1,127,-8,True,True
1658,104,riverbend,day:104:slice:10,414500,7.85,0.513889,2,2,48,-1,True,True
1659,104,roofward,day:104:slice:11,414750,8.24,0.597756,2,3,76,6,True,True
1660,104,archive,day:104:slice:12,415000,6.44,0.681624,2,1,101,-10,True,True
1661,104,signal,day:104:slice:13,415250,9.17,0.765491,2,2,93,-3,True,True
1662,104,orchard,day:104:slice:14,415500,5.74,0.849359,2,3,109,4,True,True
1663,104,repair_ring,day:104:slice:15,415750,10.1,0.933226,2,1,143,11,False,True
1664,105,riverbend,day:105:slice:00,416000,7.83,0.555556,2,3,65,-4,True,True
1665,105,roofward,day:105:slice:01,416250,8.22,0.639423,2,1,75,3,True,True
1666,105,archive,day:105:slice:02,416500,6.42,0.723291,2,2,109,10,True,True
1667,105,signal,day:105:slice:03,416750,9.15,0.807158,2,3,110,-6,True,True
1668,105,orchard,day:105:slice:04,417000,5.72,0.891026,2,1,108,1,True,True
1669,105,repair_ring,day:105:slice:05,417250,10.08,0.974893,2,2,71,8,True,True
1670,105,riverbend,day:105:slice:06,417500,7.89,0.597222,2,3,84,-8,True,True
1671,105,roofward,day:105:slice:07,417750,8.28,0.68109,2,1,76,-1,True,True
1672,105,archive,day:105:slice:08,418000,6.4,0.764957,2,2,104,6,True,True
1673,105,signal,day:105:slice:09,418250,9.13,0.848825,2,3,129,-10,True,True
1674,105,orchard,day:105:slice:10,418500,5.7,0.932692,2,1,121,-3,True,True
1675,105,repair_ring,day:105:slice:11,418750,10.06,0.01656,2,2,66,4,True,True
1676,105,riverbend,day:105:slice:12,419000,7.87,0.638889,2,3,100,11,False,True
1677,105,roofward,day:105:slice:13,419250,8.26,0.722756,2,1,95,-5,True,True
1678,105,archive,day:105:slice:14,419500,6.46,0.806624,2,2,99,2,True,True
1679,105,signal,day:105:slice:15,419750,9.19,0.890491,2,3,133,9,True,True
1680,106,orchard,day:106:slice:00,420000,5.68,0.974359,2,2,67,-6,True,True
1681,106,repair_ring,day:106:slice:01,420250,10.04,0.058226,2,3,65,1,True,True
1682,106,riverbend,day:106:slice:02,420500,7.85,0.680556,2,1,99,8,True,True
1683,106,roofward,day:106:slice:03,420750,8.24,0.764423,2,2,112,-8,True,True
1684,106,archive,day:106:slice:04,421000,6.44,0.848291,2,3,104,-1,True,True
1685,106,signal,day:106:slice:05,421250,9.17,0.932158,2,1,61,6,True,True
1686,106,orchard,day:106:slice:06,421500,5.74,0.016026,2,2,86,-10,True,True
1687,106,repair_ring,day:106:slice:07,421750,10.1,0.099893,2,3,78,-3,True,True
1688,106,riverbend,day:106:slice:08,422000,7.83,0.722222,2,1,94,4,True,True
1689,106,roofward,day:106:slice:09,422250,8.22,0.80609,2,2,128,11,False,True
1690,106,archive,day:106:slice:10,422500,6.42,0.889957,2,3,123,-5,True,True
1691,106,signal,day:106:slice:11,422750,9.15,0.973825,2,1,56,2,True,True
1692,106,orchard,day:106:slice:12,423000,5.72,0.057692,2,2,90,9,True,True
1693,106,repair_ring,day:106:slice:13,423250,10.08,0.14156,2,3,97,-7,True,True
1694,106,riverbend,day:106:slice:14,423500,7.89,0.763889,2,1,89,0,True,True
1695,106,roofward,day:106:slice:15,423750,8.28,0.847756,2,2,123,7,True,True
1696,107,archive,day:107:slice:00,424000,6.4,0.931624,2,1,69,-8,True,True
1697,107,signal,day:107:slice:01,424250,9.13,0.015491,2,2,61,-1,True,True
1698,107,orchard,day:107:slice:02,424500,5.7,0.099359,2,3,89,6,True,True
1699,107,repair_ring,day:107:slice:03,424750,10.06,0.183226,2,1,114,-10,True,True
1700,107,riverbend,day:107:slice:04,425000,7.87,0.805556,2,2,106,-3,True,True
1701,107,roofward,day:107:slice:05,425250,8.26,0.889423,2,3,122,4,True,True
1702,107,archive,day:107:slice:06,425500,6.46,0.973291,2,1,85,11,False,True
1703,107,signal,day:107:slice:07,425750,9.19,0.057158,2,2,80,-5,True,True
1704,107,orchard,day:107:slice:08,426000,5.68,0.141026,2,3,84,2,True,True
1705,107,repair_ring,day:107:slice:09,426250,10.04,0.224893,2,1,118,9,True,True
1706,107,riverbend,day:107:slice:10,426500,7.85,0.847222,2,2,125,-7,True,True
1707,107,roofward,day:107:slice:11,426750,8.24,0.93109,2,3,46,0,True,True
1708,107,archive,day:107:slice:12,427000,6.44,0.014957,2,1,80,7,True,True
1709,107,signal,day:107:slice:13,427250,9.17,0.098825,2,2,99,-9,True,True
1710,107,orchard,day:107:slice:14,427500,5.74,0.182692,2,3,91,-2,True,True
1711,107,repair_ring,day:107:slice:15,427750,10.1,0.26656,2,1,113,5,True,True
1712,108,riverbend,day:108:slice:00,428000,7.83,0.888889,2,3,142,-10,False,True
1713,108,roofward,day:108:slice:01,428250,8.22,0.972756,2,1,63,-3,True,True
1714,108,archive,day:108:slice:02,428500,6.42,0.056624,2,2,79,4,True,True
1715,108,signal,day:108:slice:03,428750,9.15,0.140491,2,3,113,11,False,True
1716,108,orchard,day:108:slice:04,429000,5.72,0.224359,2,1,108,-5,True,True
1717,108,repair_ring,day:108:slice:05,429250,10.08,0.308226,2,2,112,2,True,True
1718,108,riverbend,day:108:slice:06,429500,7.89,0.930556,2,3,75,9,True,True
1719,108,roofward,day:108:slice:07,429750,8.28,0.014423,2,1,82,-7,True,True
1720,108,archive,day:108:slice:08,430000,6.4,0.098291,2,2,74,0,True,True
1721,108,signal,day:108:slice:09,430250,9.13,0.182158,2,3,108,7,True,True
1722,108,orchard,day:108:slice:10,430500,5.7,0.266026,2,1,127,-9,True,True
1723,108,repair_ring,day:108:slice:11,430750,10.06,0.349893,2,2,48,-2,True,True
1724,108,riverbend,day:108:slice:12,431000,7.87,0.972222,2,3,70,5,True,True
1725,108,roofward,day:108:slice:13,431250,8.26,0.05609,2,1,101,-11,False,True
1726,108,archive,day:108:slice:14,431500,6.46,0.139957,2,2,93,-4,True,True
1727,108,signal,day:108:slice:15,431750,9.19,0.223825,2,3,103,3,True,True
1728,109,orchard,day:109:slice:00,432000,5.68,0.307692,2,2,141,11,False,True
1729,109,repair_ring,day:109:slice:01,432250,10.04,0.39156,2,3,65,-5,True,True
1730,109,riverbend,day:109:slice:02,432500,7.85,0.013889,2,1,69,2,True,True
1731,109,roofward,day:109:slice:03,432750,8.24,0.097756,2,2,103,9,True,True
1732,109,archive,day:109:slice:04,433000,6.44,0.181624,2,3,110,-7,True,True
1733,109,signal,day:109:slice:05,433250,9.17,0.265491,2,1,102,0,True,True
1734,109,orchard,day:109:slice:06,433500,5.74,0.349359,2,2,65,7,True,True
1735,109,repair_ring,day:109:slice:07,433750,10.1,0.433226,2,3,84,-9,True,True
1736,109,riverbend,day:109:slice:08,434000,7.83,0.055556,2,1,76,-2,True,True
1737,109,roofward,day:109:slice:09,434250,8.22,0.139423,2,2,98,5,True,True
1738,109,archive,day:109:slice:10,434500,6.42,0.223291,2,3,129,-11,False,True
1739,109,signal,day:109:slice:11,434750,9.15,0.307158,2,1,121,-4,True,True
1740,109,orchard,day:109:slice:12,435000,5.72,0.391026,2,2,60,3,True,True
1741,109,repair_ring,day:109:slice:13,435250,10.08,0.474893,2,3,94,10,True,True
1742,109,riverbend,day:109:slice:14,435500,7.89,0.097222,2,1,95,-6,True,True
1743,109,roofward,day:109:slice:15,435750,8.28,0.18109,2,2,93,1,True,True
1744,110,signal,day:110:slice:00,436000,9.12,0.34188,2,1,131,9,True,True
1745,110,orchard,day:110:slice:01,436250,5.69,0.425748,2,2,67,-7,True,True
1746,110,repair_ring,day:110:slice:02,436500,10.05,0.509615,2,3,59,0,True,True
1747,110,riverbend,day:110:slice:03,436750,7.86,0.131944,2,1,93,7,True,True
1748,110,roofward,day:110:slice:04,437000,8.25,0.215812,2,2,112,-9,True,True
1749,110,archive,day:110:slice:05,437250,6.45,0.299679,2,3,104,-2,True,True
1750,110,signal,day:110:slice:06,437500,9.18,0.383547,2,1,126,5,True,True
1751,110,orchard,day:110:slice:07,437750,5.75,0.467415,2,2,86,-11,False,True
1752,110,repair_ring,day:110:slice:08,438000,10.03,0.551282,2,3,78,-4,True,True
1753,110,riverbend,day:110:slice:09,438250,7.84,0.173611,2,1,88,3,True,True
1754,110,roofward,day:110:slice:10,438500,8.23,0.257479,2,2,122,10,True,True
1755,110,archive,day:110:slice:11,438750,6.43,0.341346,2,3,123,-6,True,True
1756,110,signal,day:110:slice:12,439000,9.16,0.425214,2,1,50,1,True,True
1757,110,orchard,day:110:slice:13,439250,5.73,0.509081,2,2,84,8,True,True
1758,110,repair_ring,day:110:slice:14,439500,10.09,0.592949,2,3,97,-8,True,True
1759,110,riverbend,day:110:slice:15,439750,7.9,0.215278,2,1,89,-1,True,True
1760,111,roofward,day:111:slice:00,440000,8.21,0.299145,2,3,121,7,True,True
1761,111,archive,day:111:slice:01,440250,6.41,0.383013,2,1,69,-9,True,True
1762,111,signal,day:111:slice:02,440500,9.14,0.46688,2,2,61,-2,True,True
1763,111,orchard,day:111:slice:03,440750,5.71,0.550748,2,3,83,5,True,True
1764,111,repair_ring,day:111:slice:04,441000,10.07,0.634615,2,1,114,-11,False,True
1765,111,riverbend,day:111:slice:05,441250,7.88,0.256944,2,2,106,-4,True,True
1766,111,roofward,day:111:slice:06,441500,8.27,0.340812,2,3,116,3,True,True
1767,111,archive,day:111:slice:07,441750,6.47,0.424679,2,1,79,10,True,True
1768,111,signal,day:111:slice:08,442000,9.12,0.508547,2,2,80,-6,True,True
1769,111,orchard,day:111:slice:09,442250,5.69,0.592415,2,3,78,1,True,True
1770,111,repair_ring,day:111:slice:10,442500,10.05,0.676282,2,1,112,8,True,True
1771,111,riverbend,day:111:slice:11,442750,7.86,0.298611,2,2,125,-8,True,True
1772,111,roofward,day:111:slice:12,443000,8.25,0.382479,2,3,46,-1,True,True
1773,111,archive,day:111:slice:13,443250,6.45,0.466346,2,1,74,6,True,True
1774,111,signal,day:111:slice:14,443500,9.18,0.550214,2,2,99,-10,True,True
1775,111,orchard,day:111:slice:15,443750,5.75,0.634081,2,3,91,-3,True,True
1776,112,repair_ring,day:112:slice:00,444000,10.03,0.717949,2,2,111,5,True,True
1777,112,riverbend,day:112:slice:01,444250,7.84,0.340278,2,3,142,-11,False,True
1778,112,roofward,day:112:slice:02,444500,8.23,0.424145,2,1,63,-4,True,True
1779,112,archive,day:112:slice:03,444750,6.43,0.508013,2,2,73,3,True,True
1780,112,signal,day:112:slice:04,445000,9.16,0.59188,2,3,107,10,True,True
1781,112,orchard,day:112:slice:05,445250,5.73,0.675748,2,1,108,-6,True,True
1782,112,repair_ring,day:112:slice:06,445500,10.09,0.759615,2,2,106,1,True,True
1783,112,riverbend,day:112:slice:07,445750,7.9,0.381944,2,3,69,8,True,True
1784,112,roofward,day:112:slice:08,446000,8.21,0.465812,2,1,82,-8,True,True
1785,112,archive,day:112:slice:09,446250,6.41,0.549679,2,2,74,-1,True,True
1786,112,signal,day:112:slice:10,446500,9.14,0.633547,2,3,102,6,True,True
1787,112,orchard,day:112:slice:11,446750,5.71,0.717415,2,1,127,-10,True,True
1788,112,repair_ring,day:112:slice:12,447000,10.07,0.801282,2,2,119,-3,True,True
1789,112,riverbend,day:112:slice:13,447250,7.88,0.423611,2,3,64,4,True,True
1790,112,roofward,day:112:slice:14,447500,8.27,0.507479,2,1,98,11,False,True
1791,112,archive,day:112:slice:15,447750,6.47,0.591346,2,2,93,-5,True,True
1792,113,signal,day:113:slice:00,448000,9.12,0.675214,2,1,101,3,True,True
1793,113,orchard,day:113:slice:01,448250,5.69,0.759081,2,2,135,10,True,True
1794,113,repair_ring,day:113:slice:02,448500,10.05,0.842949,2,3,65,-6,True,True
1795,113,riverbend,day:113:slice:03,448750,7.86,0.465278,2,1,63,1,True,True
1796,113,roofward,day:113:slice:04,449000,8.25,0.549145,2,2,97,8,True,True
1797,113,archive,day:113:slice:05,449250,6.45,0.633013,2,3,110,-8,True,True
1798,113,signal,day:113:slice:06,449500,9.18,0.71688,2,1,102,-1,True,True
1799,113,orchard,day:113:slice:07,449750,5.75,0.800748,2,2,130,6,True,True
1800,113,repair_ring,day:113:slice:08,450000,10.03,0.884615,2,3,84,-10,True,True
1801,113,riverbend,day:113:slice:09,450250,7.84,0.506944,2,1,76,-3,True,True
1802,113,roofward,day:113:slice:10,450500,8.23,0.590812,2,2,92,4,True,True
1803,113,archive,day:113:slice:11,450750,6.43,0.674679,2,3,126,11,False,True
1804,113,signal,day:113:slice:12,451000,9.16,0.758547,2,1,121,-5,True,True
1805,113,orchard,day:113:slice:13,451250,5.73,0.842415,2,2,54,2,True,True
1806,113,repair_ring,day:113:slice:14,451500,10.09,0.926282,2,3,88,9,True,True
1807,113,riverbend,day:113:slice:15,451750,7.9,0.548611,2,1,95,-7,True,True
1808,114,roofward,day:114:slice:00,452000,8.21,0.632479,2,3,91,1,True,True
1809,114,archive,day:114:slice:01,452250,6.41,0.716346,2,1,125,8,True,True
1810,114,signal,day:114:slice:02,452500,9.14,0.800214,2,2,67,-8,True,True
1811,114,orchard,day:114:slice:03,452750,5.71,0.884081,2,3,59,-1,True,True
1812,114,repair_ring,day:114:slice:04,453000,10.07,0.967949,2,1,87,6,True,True
1813,114,riverbend,day:114:slice:05,453250,7.88,0.590278,2,2,112,-10,True,True
1814,114,roofward,day:114:slice:06,453500,8.27,0.674145,2,3,104,-3,True,True
1815,114,archive,day:114:slice:07,453750,6.47,0.758013,2,1,120,4,True,True
1816,114,signal,day:114:slice:08,454000,9.12,0.84188,2,2,83,11,False,True
1817,114,orchard,day:114:slice:09,454250,5.69,0.925748,2,3,78,-5,True,True
1818,114,repair_ring,day:114:slice:10,454500,10.05,0.009615,2,1,82,2,True,True
1819,114,riverbend,day:114:slice:11,454750,7.86,0.631944,2,2,116,9,True,True
1820,114,roofward,day:114:slice:12,455000,8.25,0.715812,2,3,123,-7,True,True
1821,114,archive,day:114:slice:13,455250,6.45,0.799679,2,1,44,0,True,True
1822,114,signal,day:114:slice:14,455500,9.18,0.883547,2,2,78,7,True,True
1823,114,orchard,day:114:slice:15,455750,5.75,0.967415,2,3,97,-9,True,True
1824,115,repair_ring,day:115:slice:00,456000,10.03,0.051282,2,2,87,-1,True,True
1825,115,riverbend,day:115:slice:01,456250,7.84,0.673611,2,3,115,6,True,True
1826,115,roofward,day:115:slice:02,456500,8.23,0.757479,2,1,140,-10,True,True
1827,115,archive,day:115:slice:03,456750,6.43,0.841346,2,2,61,-3,True,True
1828,115,signal,day:115:slice:04,457000,9.16,0.925214,2,3,77,4,True,True
1829,115,orchard,day:115:slice:05,457250,5.73,0.009081,2,1,111,11,False,True
1830,115,repair_ring,day:115:slice:06,457500,10.09,0.092949,2,2,106,-5,True,True
1831,115,riverbend,day:115:slice:07,457750,7.9,0.715278,2,3,110,2,True,True
1832,115,roofward,day:115:slice:08,458000,8.21,0.799145,2,1,73,9,True,True
1833,115,archive,day:115:slice:09,458250,6.41,0.883013,2,2,80,-7,True,True
1834,115,signal,day:115:slice:10,458500,9.14,0.96688,2,3,72,0,True,True
1835,115,orchard,day:115:slice:11,458750,5.71,0.050748,2,1,106,7,True,True
1836,115,repair_ring,day:115:slice:12,459000,10.07,0.134615,2,2,125,-9,True,True
1837,115,riverbend,day:115:slice:13,459250,7.88,0.756944,2,3,117,-2,True,True
1838,115,roofward,day:115:slice:14,459500,8.27,0.840812,2,1,68,5,True,True
1839,115,archive,day:115:slice:15,459750,6.47,0.924679,2,2,99,-11,False,True
1840,116,signal,day:116:slice:00,460000,9.12,0.008547,2,1,89,-3,True,True
1841,116,orchard,day:116:slice:01,460250,5.69,0.092415,2,2,105,4,True,True
1842,116,repair_ring,day:116:slice:02,460500,10.05,0.176282,2,3,139,11,False,True
1843,116,riverbend,day:116:slice:03,460750,7.86,0.798611,2,1,63,-5,True,True
1844,116,roofward,day:116:slice:04,461000,8.25,0.882479,2,2,67,2,True,True
1845,116,archive,day:116:slice:05,461250,6.45,0.966346,2,3,101,9,True,True
1846,116,signal,day:116:slice:06,461500,9.18,0.050214,2,1,108,-7,True,True
1847,116,orchard,day:116:slice:07,461750,5.75,0.134081,2,2,100,0,True,True
1848,116,repair_ring,day:116:slice:08,462000,10.03,0.217949,2,3,63,7,True,True
1849,116,riverbend,day:116:slice:09,462250,7.84,0.840278,2,1,82,-9,True,True
1850,116,roofward,day:116:slice:10,462500,8.23,0.924145,2,2,74,-2,True,True
1851,116,archive,day:116:slice:11,462750,6.43,0.008013,2,3,96,5,True,True
1852,116,signal,day:116:slice:12,463000,9.16,0.09188,2,1,127,-11,False,True
1853,116,orchard,day:116:slice:13,463250,5.73,0.175748,2,2,119,-4,True,True
1854,116,repair_ring,day:116:slice:14,463500,10.09,0.259615,2,3,58,3,True,True
1855,116,riverbend,day:116:slice:15,463750,7.9,0.881944,2,1,92,10,True,True
1856,117,roofward,day:117:slice:00,464000,8.21,0.965812,2,3,91,-5,True,True
1857,117,archive,day:117:slice:01,464250,6.41,0.049679,2,1,95,2,True,True
1858,117,signal,day:117:slice:02,464500,9.14,0.133547,2,2,129,9,True,True
1859,117,orchard,day:117:slice:03,464750,5.71,0.217415,2,3,65,-7,True,True
1860,117,repair_ring,day:117:slice:04,465000,10.07,0.301282,2,1,57,0,True,True
1861,117,riverbend,day:117:slice:05,465250,7.88,0.923611,2,2,91,7,True,True
1862,117,roofward,day:117:slice:06,465500,8.27,0.007479,2,3,110,-9,True,True
1863,117,archive,day:117:slice:07,465750,6.47,0.091346,2,1,102,-2,True,True
1864,117,signal,day:117:slice:08,466000,9.12,0.175214,2,2,124,5,True,True
1865,117,orchard,day:117:slice:09,466250,5.69,0.259081,2,3,84,-11,False,True
1866,117,repair_ring,day:117:slice:10,466500,10.05,0.342949,2,1,76,-4,True,True
1867,117,riverbend,day:117:slice:11,466750,7.86,0.965278,2,2,86,3,True,True
1868,117,roofward,day:117:slice:12,467000,8.25,0.049145,2,3,120,10,True,True
1869,117,archive,day:117:slice:13,467250,6.45,0.133013,2,1,121,-6,True,True
1870,117,signal,day:117:slice:14,467500,9.18,0.21688,2,2,48,1,True,True
1871,117,orchard,day:117:slice:15,467750,5.75,0.300748,2,3,82,8,True,True
1872,118,repair_ring,day:118:slice:00,468000,10.03,0.384615,2,2,93,-7,True,True
1873,118,riverbend,day:118:slice:01,468250,7.84,0.006944,2,3,85,0,True,True
1874,118,roofward,day:118:slice:02,468500,8.23,0.090812,2,1,119,7,True,True
1875,118,archive,day:118:slice:03,468750,6.43,0.174679,2,2,138,-9,True,True
1876,118,signal,day:118:slice:04,469000,9.16,0.258547,2,3,59,-2,True,True
1877,118,orchard,day:118:slice:05,469250,5.73,0.342415,2,1,81,5,True,True
1878,118,repair_ring,day:118:slice:06,469500,10.09,0.426282,2,2,112,-11,False,True
1879,118,riverbend,day:118:slice:07,469750,7.9,0.048611,2,3,104,-4,True,True
1880,118,roofward,day:118:slice:08,470000,8.21,0.132479,2,1,114,3,True,True
1881,118,archive,day:118:slice:09,470250,6.41,0.216346,2,2,77,10,True,True
1882,118,signal,day:118:slice:10,470500,9.14,0.300214,2,3,78,-6,True,True
1883,118,orchard,day:118:slice:11,470750,5.71,0.384081,2,1,76,1,True,True
1884,118,repair_ring,day:118:slice:12,471000,10.07,0.467949,2,2,110,8,True,True
1885,118,riverbend,day:118:slice:13,471250,7.88,0.090278,2,3,123,-8,True,True
1886,118,roofward,day:118:slice:14,471500,8.27,0.174145,2,1,115,-1,True,True
1887,118,archive,day:118:slice:15,471750,6.47,0.258013,2,2,72,6,True,True
1888,119,signal,day:119:slice:00,472000,9.12,0.34188,2,1,95,-9,True,True
1889,119,orchard,day:119:slice:01,472250,5.69,0.425748,2,2,87,-2,True,True
1890,119,repair_ring,day:119:slice:02,472500,10.05,0.509615,2,3,109,5,True,True
1891,119,riverbend,day:119:slice:03,472750,7.86,0.131944,2,1,140,-11,False,True
1892,119,roofward,day:119:slice:04,473000,8.25,0.215812,2,2,61,-4,True,True
1893,119,archive,day:119:slice:05,473250,6.45,0.299679,2,3,71,3,True,True
1894,119,signal,day:119:slice:06,473500,9.18,0.383547,2,1,105,10,True,True
1895,119,orchard,day:119:slice:07,473750,5.75,0.467415,2,2,106,-6,True,True
1896,119,repair_ring,day:119:slice:08,474000,10.03,0.551282,2,3,104,1,True,True
1897,119,riverbend,day:119:slice:09,474250,7.84,0.173611,2,1,67,8,True,True
1898,119,roofward,day:119:slice:10,474500,8.23,0.257479,2,2,80,-8,True,True
1899,119,archive,day:119:slice:11,474750,6.43,0.341346,2,3,72,-1,True,True
1900,119,signal,day:119:slice:12,475000,9.16,0.425214,2,1,100,6,True,True
1901,119,orchard,day:119:slice:13,475250,5.73,0.509081,2,2,125,-10,True,True
1902,119,repair_ring,day:119:slice:14,475500,10.09,0.592949,2,3,117,-3,True,True
1903,119,riverbend,day:119:slice:15,475750,7.9,0.215278,2,1,62,4,True,True
1904,120,archive,day:120:slice:00,476000,6.4,0.376068,2,3,97,-11,False,True
1905,120,signal,day:120:slice:01,476250,9.13,0.459936,2,1,89,-4,True,True
1906,120,orchard,day:120:slice:02,476500,5.7,0.543803,2,2,99,3,True,True
1907,120,repair_ring,day:120:slice:03,476750,10.06,0.627671,2,3,133,10,True,True
1908,120,riverbend,day:120:slice:04,477000,7.87,0.25,2,1,63,-6,True,True
1909,120,roofward,day:120:slice:05,477250,8.26,0.333868,2,2,61,1,True,True
1910,120,archive,day:120:slice:06,477500,6.46,0.417735,2,3,95,8,True,True
1911,120,signal,day:120:slice:07,477750,9.19,0.501603,2,1,108,-8,True,True
1912,120,orchard,day:120:slice:08,478000,5.68,0.58547,2,2,100,-1,True,True
1913,120,repair_ring,day:120:slice:09,478250,10.04,0.669338,2,3,128,6,True,True
1914,120,riverbend,day:120:slice:10,478500,7.85,0.291667,2,1,82,-10,True,True
1915,120,roofward,day:120:slice:11,478750,8.24,0.375534,2,2,74,-3,True,True
1916,120,archive,day:120:slice:12,479000,6.44,0.459402,2,3,90,4,True,True
1917,120,signal,day:120:slice:13,479250,9.17,0.543269,2,1,124,11,False,True
1918,120,orchard,day:120:slice:14,479500,5.74,0.627137,2,2,119,-5,True,True
1919,120,repair_ring,day:120:slice:15,479750,10.1,0.711004,2,3,52,2,True,True
1920,121,riverbend,day:121:slice:00,480000,7.83,0.333333,2,2,90,10,True,True
1921,121,roofward,day:121:slice:01,480250,8.22,0.417201,2,3,91,-6,True,True
1922,121,archive,day:121:slice:02,480500,6.42,0.501068,2,1,89,1,True,True
1923,121,signal,day:121:slice:03,480750,9.15,0.584936,2,2,123,8,True,True
1924,121,orchard,day:121:slice:04,481000,5.72,0.668803,2,3,136,-8,True,True
1925,121,repair_ring,day:121:slice:05,481250,10.08,0.752671,2,1,57,-1,True,True
1926,121,riverbend,day:121:slice:06,481500,7.89,0.375,2,2,85,6,True,True
1927,121,roofward,day:121:slice:07,481750,8.28,0.458868,2,3,110,-10,True,True
1928,121,archive,day:121:slice:08,482000,6.4,0.542735,2,1,102,-3,True,True
1929,121,signal,day:121:slice:09,482250,9.13,0.626603,2,2,118,4,True,True
1930,121,orchard,day:121:slice:10,482500,5.7,0.71047,2,3,81,11,False,True
1931,121,repair_ring,day:121:slice:11,482750,10.06,0.794338,2,1,76,-5,True,True
1932,121,riverbend,day:121:slice:12,483000,7.87,0.416667,2,2,80,2,True,True
1933,121,roofward,day:121:slice:13,483250,8.26,0.500534,2,3,114,9,True,True
1934,121,archive,day:121:slice:14,483500,6.46,0.584402,2,1,121,-7,True,True
1935,121,signal,day:121:slice:15,483750,9.19,0.668269,2,2,42,0,True,True
1936,122,orchard,day:122:slice:00,484000,5.68,0.752137,2,1,80,8,True,True
1937,122,repair_ring,day:122:slice:01,484250,10.04,0.836004,2,2,93,-8,True,True
1938,122,riverbend,day:122:slice:02,484500,7.85,0.458333,2,3,85,-1,True,True
1939,122,roofward,day:122:slice:03,484750,8.24,0.542201,2,1,113,6,True,True
1940,122,archive,day:122:slice:04,485000,6.44,0.626068,2,2,138,-10,True,True
1941,122,signal,day:122:slice:05,485250,9.17,0.709936,2,3,59,-3,True,True
1942,122,orchard,day:122:slice:06,485500,5.74,0.793803,2,1,75,4,True,True
1943,122,repair_ring,day:122:slice:07,485750,10.1,0.877671,2,2,109,11,False,True
1944,122,riverbend,day:122:slice:08,486000,7.83,0.5,2,3,104,-5,True,True
1945,122,roofward,day:122:slice:09,486250,8.22,0.583868,2,1,108,2,True,True
1946,122,archive,day:122:slice:10,486500,6.42,0.667735,2,2,71,9,True,True
1947,122,signal,day:122:slice:11,486750,9.15,0.751603,2,3,78,-7,True,True
1948,122,orchard,day:122:slice:12,487000,5.72,0.83547,2,1,70,0,True,True
1949,122,repair_ring,day:122:slice:13,487250,10.08,0.919338,2,2,104,7,True,True
1950,122,riverbend,day:122:slice:14,487500,7.89,0.541667,2,3,123,-9,True,True
1951,122,roofward,day:122:slice:15,487750,8.28,0.625534,2,1,115,-2,True,True
1952,123,archive,day:123:slice:00,488000,6.4,0.709402,2,3,70,6,True,True
1953,123,signal,day:123:slice:01,488250,9.13,0.793269,2,1,95,-10,True,True
1954,123,orchard,day:123:slice:02,488500,5.7,0.877137,2,2,87,-3,True,True
1955,123,repair_ring,day:123:slice:03,488750,10.06,0.961004,2,3,103,4,True,True
1956,123,riverbend,day:123:slice:04,489000,7.87,0.583333,2,1,137,11,False,True
1957,123,roofward,day:123:slice:05,489250,8.26,0.667201,2,2,61,-5,True,True
1958,123,archive,day:123:slice:06,489500,6.46,0.751068,2,3,65,2,True,True
1959,123,signal,day:123:slice:07,489750,9.19,0.834936,2,1,99,9,True,True
1960,123,orchard,day:123:slice:08,490000,5.68,0.918803,2,2,106,-7,True,True
1961,123,repair_ring,day:123:slice:09,490250,10.04,0.002671,2,3,98,0,True,True
1962,123,riverbend,day:123:slice:10,490500,7.85,0.625,2,1,132,7,True,True
1963,123,roofward,day:123:slice:11,490750,8.24,0.708868,2,2,80,-9,True,True
1964,123,archive,day:123:slice:12,491000,6.44,0.792735,2,3,72,-2,True,True
1965,123,signal,day:123:slice:13,491250,9.17,0.876603,2,1,94,5,True,True
1966,123,orchard,day:123:slice:14,491500,5.74,0.96047,2,2,125,-11,False,True
1967,123,repair_ring,day:123:slice:15,491750,10.1,0.044338,2,3,117,-4,True,True
1968,124,riverbend,day:124:slice:00,492000,7.83,0.666667,2,2,60,4,True,True
1969,124,roofward,day:124:slice:01,492250,8.22,0.750534,2,3,94,11,False,True
1970,124,archive,day:124:slice:02,492500,6.42,0.834402,2,1,89,-5,True,True
1971,124,signal,day:124:slice:03,492750,9.15,0.918269,2,2,93,2,True,True
1972,124,orchard,day:124:slice:04,493000,5.72,0.002137,2,3,127,9,True,True
1973,124,repair_ring,day:124:slice:05,493250,10.08,0.086004,2,1,63,-7,True,True
